orden	collection	item_id	asset_type	size	href	signed
1	LAZ	LO-281555-09-2024	application/vnd.laszip	164215918	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/c05c3f0a0af71c467cda5640373e851348272230c3d59c22f904107086458782	1
1	LAZ	LO-281554-09-2024	application/vnd.laszip	163324940	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/d7c8329ea787fdaeb32f84697e156524977d84e3b62282c039e20aaf1d6660be	1
1	LAZ	LO-281553-09-2024	application/vnd.laszip	165894192	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/485849060a3f77455673be74c2d753aa4f2855d4e969588c943eac7570b72d20	1
1	LAZ	LO-280553-09-2024	application/vnd.laszip	137156723	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/90c668a5a962824b1e2ce4b2161af374bb7a3070d9fb0865c05faa0e9d69f421	1
1	LAZ	LO-279556-09-2024	application/vnd.laszip	141020642	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/0e36b4ac997789c493a6a73f42e10af83f1e8b4c69b4c74ba708fd01d5c49f40	1
1	LAZ	LO-279555-09-2024	application/vnd.laszip	121274277	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/f2aa3cbc28632f879fa36b001de06fd90427cdcec7f044c45bb3e21331946cf1	1
1	LAZ	LO-279554-09-2024	application/vnd.laszip	133654102	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/cec9fa6ef4fe905e43a092aa32afb1dd659ef420296de53d1a23b897716210ed	1
1	LAZ	LO-280557-09-2024	application/vnd.laszip	129141317	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/b2469f5c2fd564bf0640159a66f77a507e07de24b8f7cfc85f3c2f60de28238c	1
1	LAZ	LO-280556-09-2024	application/vnd.laszip	128208470	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/f945abdc45682ede5e553ed59690adfe7527176ca882240c026cb46f5de824ec	1
1	LAZ	LO-280555-09-2024	application/vnd.laszip	142129191	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/5857c447af6bb7ed2faeb53dae8445776ea2f022813abd5a381a4a6c6cfb0560	1
1	LAZ	LO-280554-09-2024	application/vnd.laszip	144763500	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/9160091fb7f4a529c8cab87239ae92cf9004b932a18c077e79e610f878396b22	1
1	LAZ	LO-279557-09-2024	application/vnd.laszip	120401977	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/ab432f2f8cd9197a44ea731731a7c22b0c8e25d7a042306fbd9304fdc028fd0a	1
1	LAZ	LO-279553-09-2024	application/vnd.laszip	111743972	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/5a3862d6292649678eb7ef47b6f76be42b9850d2e49043d077bc59124705eaca	1
1	LAZ	LO-292555-09-2024	application/vnd.laszip	27736668	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/07687478d09d2a59a6be9b79f0d430fccab0ba6cf43bb21a60e5146435fddcda	1
1	LAZ	LO-291555-09-2024	application/vnd.laszip	25015933	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/dfe47a6a7d1c9777e33ff4f804571877325d88f343a30465a0f3088448a2142d	1
1	LAZ	LO-290555-09-2024	application/vnd.laszip	101168775	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/0d0e919cf62f37eba3df9e6d26554a05d6286dfb176f91ceb3d78a7abc98fdb5	1
1	LAZ	LO-289555-09-2024	application/vnd.laszip	38475986	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/f8d96a52cc74a000e0ac969e289c66358eb1fca192f652b4fce1105ff289f66b	1
1	LAZ	LO-288555-09-2024	application/vnd.laszip	22061239	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/c6d34c4e100648ddfa56d1c92ea6da3ca1b3814fc7d8a064d0b590aae8680f99	1
1	LAZ	LO-287557-09-2024	application/vnd.laszip	3294970	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/a21c9e1fd967c67d2ecabe74f3b17e2437d5517a0387d1ef20fbc46374805ea0	1
1	LAZ	LO-287556-09-2024	application/vnd.laszip	33679158	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/977fc110c34b6369bb4161308af4cfbbe254f4ec7123a8200f81c1d52dc76dd2	1
1	LAZ	LO-287555-09-2024	application/vnd.laszip	125547884	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/943196f62fba5db0953f9ad10badca57c017913f9a83fd3811567798755494d4	1
1	LAZ	LO-286558-09-2024	application/vnd.laszip	2856693	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/387fd0f226e4b0aab24dce0e75bce95df6c474e051b85ee41a7870b750b02668	1
1	LAZ	LO-286557-09-2024	application/vnd.laszip	123356723	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/6f457b4574c5dc8cae5972e260c7425763196c8256823adb6ef7141f620c69b5	1
1	LAZ	LO-285558-09-2024	application/vnd.laszip	40312680	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/7510bb4192d35cea114b21f68891fdf86047dd18c46a1f662dca6331c19bddec	1
1	LAZ	LO-284559-09-2024	application/vnd.laszip	6679782	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/fa242c86cde9a0acee596b51bcd82bd483f8970bde56aee0de76a9e67cd73aa3	1
1	LAZ	LO-284558-09-2024	application/vnd.laszip	85497045	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/5a27f4727fbf9d5fd20fb2af75a4f63e5fbdcda4c8efb59d3acf32685bca9b5a	1
1	LAZ	LO-283559-09-2024	application/vnd.laszip	49373778	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/fb934439f03125ce7e2bb908b051fe3c4b34e252e7c7850b5ceaae1a9dcf5e47	1
1	LAZ	LO-281559-09-2024	application/vnd.laszip	33579911	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/c93e1648477c09f58e1f022c482e1a4953d2207b23cfed7d9b9ac397c34f30a4	1
1	LAZ	LO-281558-09-2024	application/vnd.laszip	116766021	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/8741c807889d5e3fa59a427d77905a445f83f5e17ba9639ed10d47d7da794fdc	1
1	LAZ	LO-280558-09-2024	application/vnd.laszip	70068425	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/3f5a1e5b2c2c60fd8c1016c0a35e8241454f25bf1fa831dbf724c9cf681a6461	1
1	LAZ	LO-279558-09-2024	application/vnd.laszip	65197437	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/060e9d7314fe3e3f06caddf56dfde5749c6f5678fdad935499b5fbab54d66d1c	1
1	LAZ	LO-278558-09-2024	application/vnd.laszip	10691381	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/4e559b9680ef93b61e788014102d75883a9023ec96c30be1ff3c9ba5a7939737	1
1	LAZ	LO-278557-09-2024	application/vnd.laszip	70732070	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/f57b6ee25b61f879d8d3d9d84e638d100d63bdb59a478b69d04dfaaea44354fc	1
1	LAZ	LO-278556-09-2024	application/vnd.laszip	109986427	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/c093a81caed9dfb73fc971574d17aed1b6f1b2419d2fc96bf0d2110d02fc6a01	1
1	LAZ	LO-278555-09-2024	application/vnd.laszip	115560323	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/d343150ad567e2dffa976aaf6d86a26767ae7ab524a708a30d0b161d4b1d5722	1
1	LAZ	LO-278554-09-2024	application/vnd.laszip	123939777	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/77cea20f4230dcc3aaeb6fa729310dd46e2564d44fd8b81f0f515bf6040dac51	1
1	LAZ	LO-278553-09-2024	application/vnd.laszip	113413553	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/244fd675472c4b186661dbebcf410827299f527999b76bdc8604f2a0958c8e26	1
1	LAZ	LO-292554-09-2024	application/vnd.laszip	139938017	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/0199b3b72040081fc0a82d40519ec9a0de3600692454e3d0efff7bced1a72c2f	1
1	LAZ	LO-292553-09-2024	application/vnd.laszip	142487703	https://cdd.dgterritorio.gov.pt/dgt-be/v1/download/0afe9ea38e6c4f5966e35ab84c3b322e6dfcc6b8b147273e41e77ee8fc24edc5	1
