theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Figure 3: Comparison of annotation formats: (Left) Raw polygon annotations from GeoJSON; (center) corresponding aerial imagery; (right) Converted polygon annotations in COCO format.			0		10.7717/peerj-cs.3665/fig-3			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Deep Learning for Humanitarian Landmine Detection in Aerial Remote Sensing Imagery Using Vision Transformers and Transfer Learning	2025	2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)	0		10.1109/acdsa65407.2025.11166148			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Deep Learning for Early Detection, Identification, and Spatiotemporal Monitoring of Plant Diseases Using Multispectral Aerial Imagery			0		10.5642/cguetd/218			Production of food crops is hampered by the proliferation of crop diseases which cause huge harvest losses. Current crop-health monitoring programs involve the deployment of scouts and experts to detect and identify crop diseases through visual observation. These monitoring schemes are expensive and too slow to offer timely remedial recommendations for preventing the spread of these crop-damaging diseases. There is thus a need for the development of cheaper and faster methods for identifying and monitoring crop diseases. Recent advances in deep learning have enabled the development of automatic and accurate image classification systems. These advances coupled with the widespread availability of multispectral aerial imagery provide a cost-effective method for developing crop-diseases classification tools. However, large datasets are required to train deep learning models, which may be costly and difficult to obtain. Fortunately, models trained on one task can be repurposed for different tasks (with limited data) using transfer learning technique. The purpose of this research was to develop and implement an end-to-end deep learning framework for early detection and continuous monitoring of crop diseases using transfer learning and high resolution, multispectral aerial imagery. In the first study, the technique was used to compare the performance of five pre-trained deep learning convolutional neural networks (VGG16, VGG19, ResNet50, Inception V3, and Xception) in classifying crop diseases for apples, grapes, and tomatoes. The results of the study show that the best performing crop-disease classification models were those trained on the VGG16 network, while those trained on the ResNet50 network had the worst performance. The other studies compared the performance of using transfer learning and different three-band color combinations to train single- and multiple-crop classification models. The results of these studies show that models combining red, near infrared, and blue bands performed better than models trained with the traditional visible spectral band combination of red, green, and blue. The worst performing models were those combining near infrared, green, and blue bands. This research recommends that further studies be undertaken to determine the best band combinations for training single- and multi-label classification models for both crops and plants and diseases that affect them.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	An Effective Transfer Learning Based Landmark Detection Framework for UAV-Based Aerial Imagery of Urban Landscapes	2023	SoutheastCon 2023	1		10.1109/southeastcon51012.2023.10115176			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Decoding Nature's Patterns: An Innovative Approach to Tree Detection Using Deep Learning and High-Resolution Aerial Imagery	2023	Türkiye Coğrafi Bilgi Sistemleri Dergisi	1		10.56130/tucbis.1307926			This study investigates the application of deep learning algorithms and high-resolution aerial imagery for individual tree detection in urban areas, using a neighborhood in Mersin, Turkey, as a case study. Employing the DeepForest Python package, we utilize high-resolution (7cm) aerial imagery to detect and map the city's tree population accurately. The results showcase an impressive accuracy rate of 80.87%, demonstrating the potential of deep learning in urban forestry applications and contributing to effective urban planning. The information generated from this study is crucial for conserving urban green spaces, enhancing resilience to climate change, and supporting urban biodiversity. While this research is focused on Mersin, the methods employed are globally adaptable, laying a foundation for further refinement and potential identification of different tree species in future work. This investigation highlights the transformative role of advanced technology in fostering sustainable urban environments.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Transfer Learning in YOLO-based Landmine Detection in Aerial Imagery	2025	2025 IEEE 8th International Conference on Methods and Systems of Navigation and Motion Control (MSNMC)	0		10.1109/msnmc61130.2025.11399716			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Urban Tree Detection in Historical Aerial Imagery of Sweden : a test in automated detection with open source Deep Learning models	2024		0		10.54612/a.7kn4q7vikr			Urban trees are a key component of the urban environment. In Sweden, ambitious goals have been expressed by authorities regarding the retention and increase of urban tree cover, aiming to mitigate climate change and provide a healthy, livable urban environment in a highly contested space. Tracking urban tree cover through remote sensing serves as an indicator of how past urban planning has succeeded in retaining trees as part of the urban fabric, and historical imagery spanning back decades for such analysis is widely available. This short study examines the viability of automated detection using open-source Deep Learning methods for long-term change detection in urban tree cover, aiming to evaluate past practices in urban planning. Results indicate that preprocessing of old imagery is necessary to enhance the detection and segmentation of urban tree cover, as the currently available training models were found to be severely lacking upon visual inspection.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Deep Learning-Based Canopy Gap Detection Using a Cross-Technological Approach with Airborne Laser Scanning and Aerial Imagery Data	2025		0		10.2139/ssrn.5280015			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	HRL-Det: Hierarchical Reinforcement Learning for Sequential Object Detection in Aerial Imagery	2026	Sensors	0		10.3390/s26134232		en	Object detection in unmanned aerial vehicle (UAV) imagery suffers from severe scale variation, dense object packing, and prohibitive computational cost when conventional detectors exhaustively evaluate high-resolution frames. Reinforcement learning (RL)-based sequential detectors offer a promising alternative by formulating localization as an active search process, yet existing methods are limited by discrete-time state transitions, sparse reward signals, and premature policy collapse. In this paper, we propose HRL-Det, a hierarchical reinforcement learning framework that addresses these challenges through two tightly coupled innovations. First, a Neural ODE-driven Continuous-Time Bellman State Evolution module models the agent’s state dynamics as a stochastic differential equation governed by the Hamilton–Jacobi–Bellman equation, enabling fine-grained temporal reasoning with memory-efficient adjoint-based backpropagation. Second, a Lyapunov-Guided Entropy-Regularized Reward Shaping mechanism constructs convergence-promoting dense rewards informed by Lyapunov stability analysis while maintaining exploration diversity through maximum entropy optimization. Extensive experiments on VisDrone2019, DroneVehicle, and MS COCO 2017 show that HRL-Det achieves mAP@0.5 of 0.412, 0.812, and 0.735, respectively, outperforming existing RL-based detectors and achieving competitive accuracy relative to representative non-RL detectors under the same COCO metric, while requiring only 17.3 M parameters and an average of 6.3 search steps per object.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Transfer learning for high resolution aerial image classification	2016	2016 IEEE Applied Imagery Pattern Recognition Workshop (AIPR)	42		10.1109/aipr.2016.8010600			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Withdrawn: Crop Growth Analysis Using Automatic Annotations and Transfer Learning in Multi-date Aerial Images and Orthomosaics	2024		0		10.20944/preprints202406.0740.v1			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Advancing Aerial Monitoring with Deep Reinforcement Learning Models for Aircraft Detection in Satellite Imagery	2025	Reinforcement Learning: Foundations and Applications	0		10.2174/9789815322316125010010			Aircraft detection from satellite imagery is a pivotal task with multifaceted applications across surveillance, environmental monitoring, and defense. In this chapter, we present a comprehensive investigation into enhancing aircraft detection accuracy through the utilization of Deep Reinforcement Learning (DRL) models. Our research explores four prominent DRL models: Deep Q-Networks (DQN), Double DQN, Rainbow, and Proximal Policy Optimization (PPO), evaluating their performance rigorously on diverse datasets. We delve into the nuances of each model's architecture and training methodologies, aiming to identify the most effective approach for aircraft detection tasks. Through extensive experimentation and evaluation, we meticulously analyze the strengths and weaknesses of each DRL model in the context of aircraft detection. Our findings reveal compelling insights into the comparative performance of the models, shedding light on their respective capabilities. Notably, our experiments demonstrate that while all models exhibit promising capabilities, Proximal Policy Optimization emerges as the top performer, achieving an impressive accuracy rate of 98.65%. This remarkable achievement underscores the efficacy of PPO in significantly improving the accuracy and reliability of aircraft detection in satellite imagery. Furthermore, we delve into the interpretability of the models' decision-making processes, elucidating the factors influencing their performance and providing valuable insights into their inner workings. By unravelling the mechanisms behind the models' decision-making process, we aim to enhance the transparency and trustworthiness of aircraft detection systems deployed in real-world scenarios. Our research contributes significantly to the advancement of aircraft detection technology in satellite imagery, offering practical implications for improving surveillance and monitoring systems. By leveraging the power of deep reinforcement learning models, particularly Proximal Policy Optimization, we have paved the way for more robust and efficient aircraft detection solutions that can address the evolving challenges in remote sensing and aerial surveillance.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Deep learning for road defect detection from aerial imagery	2023	Proceedings: Computer Science	0		10.55092/pcs2023020002		en	
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Residential Wildfire Structural Damage Detection Using Deep Learning to Analyze Uncrewed Aerial System ( UAS ) Imagery, Aerial Imagery, and Satellite Imagery	2025	Fire and Materials	3		10.1002/fam.3282		en	ABSTRACT In recent years, wildfires in residential regions have increasingly inflicted significant economic and social losses. Preemptive measures can reduce the damage to public infrastructure and lessen these impacts. Rapid evaluation of residential structures after wildfire is crucial for investigating the overall scope of the damage and establishing an effective disaster mitigation strategy. However, conducting these assessments involves detailed on‐site examinations, which require considerable time and workforce. Furthermore, these qualitative assessments can be subjective and prone to error. To overcome these shortcomings, this study suggests a practical methodology for performing damage assessments of housing after a wildfire using deep learning technology. The applications of deep learning to three different image sources for residential areas are analyzed and compared as follows: uncrewed aerial systems imagery, aerial imagery, and satellite imagery. Notably, combinations of these image sources were considered from the training stage, and the impact of changes in training data when applied to each image source was comprehensively investigated. Key results reveal achievable accuracies depending on the various remote sensing data sources used in the training and application phases. This study is expected to provide deep learning researchers working on wildfires with a fundamental resource for the comprehensive use of remote sensing data and to provide valuable insights into the decision‐making process for wildfire responders.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Withdrawn: Crop Growth Analysis Using Automatic Annotations and Transfer Learning in Multi-Date Aerial Images and Ortho-Mosaics	2024		9		10.20944/preprints202406.0740.v2			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Ships Detection on Aerial Imagery using Transfer Learning and Selective Search	2023	Jurnal Ilmiah Merpati (Menara Penelitian Akademika Teknologi Informasi)	0		10.24843/jim.2023.v11.i03.p04			The traffic in the water area such as harbor and sea strait is highly important to be monitored because it helps to minimize unwanted ships accident. As a result, we proposed an automatic detection method to localize ships contained in sattelite image. We examine several deep learning method as the classification backbone, namely MobileNetV2, DenseNet121, VGG16, and ResNet50. Afterwards, we employed the trained model for detecting the ships. To make the detection faster, inspite of using a sliding window, we use selective search to sample the object candidates from the given scene. The experiments was done using Shipsnet dataset and tested on aerial images. We also conducted a cross domain evaluation where the images were taken using Google Earth. The results indicate that MobileNetV2 has the best performance on classification and detection tasks. The MobileNetV2 is also able to detect the ships on cross-domain scenarios.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Demolished building detection from aerial imagery using deep learning	2019	Proceedings of the ICA	1		10.5194/ica-proc-2-122-2019		en	Abstract. In this paper, we present a novel approach for demolished building detection using bi-temporal aerial images and building boundary polygon data. The building boundary polygon data can enable the proposed method to distinguish buildings from non-buildings. Moreover, it can enable the exclusion of non-building changes such as those caused by changes in tree cover, roads, and vegetation. The results of demolished building detection can be achieved by using the building-base. The proposed method classifies each building as demolished or undemolished. The architectures, which based on U-Net and VGG19, are implemented for realizing automatic demolished building detection. The result suggested that U-Net is a useful architecture for image classification problems as well as for semantic segmentation tasks. In order to verify the effectiveness of proposed method, the detection performance is evaluated using images of an entire city. The results suggest that the proposed method can accurately detect demolished buildings with a low mis-detection rate and low over-detection rate.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Small objects detection in aerial imagery for system-on-chip FPGAs			0		10.58837/chula.the.2023.847			Unmanned aerial vehicles (UAVs) offer significant advantages in accessing remote or high-risk locations. Yet, they also present challenges concerning privacy and safety. Effective air traffic management is crucial for ensuring compliance with security regulations. The primary objective is to monitor the flight trajectories of target objects in the airspace, necessitating efficient object detection, especially for distant objects, to facilitate surveillance and preparedness for addressing potential threats. However, the current performance of existing models in detecting small objects is inadequate for real-time surveillance applications. This study advocates prioritizing object detection over precise prediction of object bounding box sizes. We propose a novel approach where the efficacy of object detection is measured by the ability to identify small objects. This research serves as an additional variable for evaluating and enhancing models designed for small object detection. We selected several versions of the YOLO model and counting the number of accurately predicted objects. Based on the most popular drone size of 100–400 pixels, YOLOv3 is ideal for future development of small objects because it has similar small object detection results to large models but at a much smaller size. By measuring this We may build the capabilities of the model and choose a model that is appropriate for the size of the target object. The model can be deployed on Xilinx Kria KV260 hardware with a float accuracy of 0.875 and a detection rate of 6 frames per second.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Workflow for Landmine Detection in Aerial Imagery with YOLO-based Deep Learning	2024	2024 IEEE 7th International Conference on Actual Problems of Unmanned Aerial Vehicles Development (APUAVD)	1		10.1109/apuavd64488.2024.10765896			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Deep Learning Strategies for Overcoming Diagnosis Challenges with Limited Annotations			0		10.4995/thesis/10251/200227			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Stabilizing Few-Shot Aerial Object Detection via Meta-Learning: Backbone Adaptation and Support Set Optimization for Dense Imagery	2026		0		10.2139/ssrn.6675834			Few-shot object detection in dense aerial imagery remains highly challenging due to severe scale variations, high object density, and extreme scarcity of labeled data. This work introduces a novel framework that combines Model-Agnostic Meta-Learning (MAML) with the modern single-stage detector (MAML-YOLO-NAS) for efficient few-shot detection in UAV applications. We identify backbone adaptation strategies and, to the best of our knowledge, conduct the first study of freezing schedules in a single-stage meta-learning setup. Experiments on the VisDrone dataset demonstrate that a delayed backbone unfreezing schedule achieves the best stability–performance trade-off. Our method attains 0.595 mAP@0.5 and 0.622 recall@0.5 on novel classes using only 10 support shots, outperforming fine-tuning and frozen-backbone baselines. Notably, we reveal that smaller support sets during meta-training yield robust meta-initializations due to reduced gradient noise. These findings highlight that controlled feature adaptation and training stability are more critical than simply increasing support samples. Code repository is publicly available
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Semi-Supervised Learning Based Object Detection in Aerial Imagery		2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'05)	2		10.1109/cvpr.2005.318			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Road Pothole Detection Using Unmanned Aerial Vehicle Imagery and Deep Learning Technique	2022	ZANCO JOURNAL OF PURE AND APPLIED SCIENCES	1		10.21271/zjpas.34.6.12			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Crop Growth Analysis Using Automatic Annotations and Transfer Learning in Multi-Date Aerial Images and Ortho-Mosaics	2024	Agronomy	8		10.3390/agronomy14092052		en	Growth monitoring of crops is a crucial aspect of precision agriculture, essential for optimal yield prediction and resource allocation. Traditional crop growth monitoring methods are labor-intensive and prone to errors. This study introduces an automated segmentation pipeline utilizing multi-date aerial images and ortho-mosaics to monitor the growth of cauliflower crops (Brassica Oleracea var. Botrytis) using an object-based image analysis approach. The methodology employs YOLOv8, a Grounding Detection Transformer with Improved Denoising Anchor Boxes (DINO), and the Segment Anything Model (SAM) for automatic annotation and segmentation. The YOLOv8 model was trained using aerial image datasets, which then facilitated the training of the Grounded Segment Anything Model framework. This approach generated automatic annotations and segmentation masks, classifying crop rows for temporal monitoring and growth estimation. The study’s findings utilized a multi-modal monitoring approach to highlight the efficiency of this automated system in providing accurate crop growth analysis, promoting informed decision-making in crop management and sustainable agricultural practices. The results indicate consistent and comparable growth patterns between aerial images and ortho-mosaics, with significant periods of rapid expansion and minor fluctuations over time. The results also indicated a correlation between the time and method of observation which paves a future possibility of integration of such techniques aimed at increasing the accuracy in crop growth monitoring based on automatically derived temporal crop row segmentation masks.
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	UAV-Det: A Deep Learning-Based Object Detection Algorithm for UAV Aerial Imagery	2025	2025 6th International Conference on Computer Engineering and Intelligent Control (ICCEIC)	0		10.1109/icceic67916.2025.11309172			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	Dual-Task Learning for Dead Tree Detection and Segmentation with Hybrid Self-Attention U-Nets in Aerial Imagery	2025		2		10.2139/ssrn.5270129			
9_data_efficiency	transfer learning limited annotations aerial imagery detection	crossref	A Dual-Perspective Deep Learning Method for Automated Detection of Occluded Crosswalks from Aerial Imagery	2022	SSRN Electronic Journal	0		10.2139/ssrn.4061399		en	
